OBJECTID_1,OBJECTID,ROADWAY,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,Countermea,Counterme1,Counterme2,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,Crash_Sav4,CostBenefi,PresentVal,PresentVa1,NetPresent,FDOT Manag,FDOT Count,Intersecti,Intersect1,Entering V,AADT Major,AADT Minor,Signalized,CentralPoi,CentralPo1,Counterme3,Serious In,Intersect2,ROADWAY_OR,LRS_SOURCE,LRS_PARENT,LRS_SUB_ID,LOCATION,BEGIN_POST,END_POST,LRS_ROAD_N,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,WP_IDs,WP_Count
95339,201000,86020000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,39500,5,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00045,Potential Location,0.870000005,1,5408.8083328125,0.00168101169554414,0.000630379385829054,0.0035301245606427,0.00552632594910137,0.021516949702965,3877.50171917471,,3217591.13702161,0.313718807680926,0.0313718807680926,5.8145917535485,31450.012328496,5408.8083328125,26041.2039956835,4,86,86005000 = .102|86020000 = 1.972|86900314 = 0,E SUNRISE BLVD|N FEDERAL HWY|NE 18TH AVE,59000,86020000,86005000,Y,-80.12119112,26.1375431,10,0.0484907238518781,On-System / On-System,86020000,26,LPI-00045,2,1.972,1.962,1.982,N FEDERAL HWY,On Corridor,441955-1,4,105,0.02,100,5.7,0.6,Verified Match,441955-1,4
95339,201000,86900314,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,39500,5,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00045,Potential Location,0.870000005,1,5408.8083328125,0.00168101169554414,0.000630379385829054,0.0035301245606427,0.00552632594910137,0.021516949702965,3877.50171917471,,3217591.13702161,0.313718807680926,0.0313718807680926,5.8145917535485,31450.012328496,5408.8083328125,26041.2039956835,4,86,86005000 = .102|86020000 = 1.972|86900314 = 0,E SUNRISE BLVD|N FEDERAL HWY|NE 18TH AVE,59000,86020000,86005000,Y,-80.12119112,26.1375431,10,0.0484907238518781,On-System / On-System,86020000,26,LPI-00045,3,0,0,0.01,NE 18TH AVE,On Corridor,445534-1,1,53,0.01,100,0,0.5,Verified Parallel Fallback,445534-1,1
50338,112164,55005000,URBAN GENERAL,TALLAHASSEE,URBAN PRIN ART OTHER,DIVIDED,US   27,SR   20,3,LEON,30360,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00973,Potential Location,0.870000005,1,5408.8083328125,0.00171635462907951,0.000643632985904817,0.00360434472106698,0.0056425158430989,0.0219693392522178,5325.48785083502,,3151334.95209744,0.320314682651964,0.0320314682651964,7.98595074451155,43194.4769323443,5408.8083328125,37785.6685995318,3,55,55005000 = .014|55080000 = 1.141|55080030 = .601|55080043 = .251|55080044 = .034|55550000 = 2.131,APALACHEE PKWY|S MAGNOLIA DR,47809,55080000,55005000,Y,-84.26171563,30.43681728,10,0.0495102315892256,On-System / On-System,55080000,27,LPI-00973,1,0.014,0.004,0.024,APALACHEE PKWY,Off Corridor,,0,0,0,0,,,Unmatched,,0
50338,112164,55080000,URBAN GENERAL,TALLAHASSEE,URBAN PRIN ART OTHER,DIVIDED,US   27,SR   20,3,LEON,30360,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00973,Potential Location,0.870000005,1,5408.8083328125,0.00171635462907951,0.000643632985904817,0.00360434472106698,0.0056425158430989,0.0219693392522178,5325.48785083502,,3151334.95209744,0.320314682651964,0.0320314682651964,7.98595074451155,43194.4769323443,5408.8083328125,37785.6685995318,3,55,55005000 = .014|55080000 = 1.141|55080030 = .601|55080043 = .251|55080044 = .034|55550000 = 2.131,APALACHEE PKWY|S MAGNOLIA DR,47809,55080000,55005000,Y,-84.26171563,30.43681728,10,0.0495102315892256,On-System / On-System,55080000,27,LPI-00973,2,1.141,1.131,1.151,S MAGNOLIA DR,Off Corridor,,0,0,0,0,,,Unmatched,,0
50338,112164,55080030,URBAN GENERAL,TALLAHASSEE,URBAN PRIN ART OTHER,DIVIDED,US   27,SR   20,3,LEON,30360,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00973,Potential Location,0.870000005,1,5408.8083328125,0.00171635462907951,0.000643632985904817,0.00360434472106698,0.0056425158430989,0.0219693392522178,5325.48785083502,,3151334.95209744,0.320314682651964,0.0320314682651964,7.98595074451155,43194.4769323443,5408.8083328125,37785.6685995318,3,55,55005000 = .014|55080000 = 1.141|55080030 = .601|55080043 = .251|55080044 = .034|55550000 = 2.131,APALACHEE PKWY|S MAGNOLIA DR,47809,55080000,55005000,Y,-84.26171563,30.43681728,10,0.0495102315892256,On-System / On-System,55080000,27,LPI-00973,3,0.601,0.591,0.611,,Off Corridor,,0,0,0,0,,,Unmatched,,0
50338,112164,55080043,URBAN GENERAL,TALLAHASSEE,URBAN PRIN ART OTHER,DIVIDED,US   27,SR   20,3,LEON,30360,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00973,Potential Location,0.870000005,1,5408.8083328125,0.00171635462907951,0.000643632985904817,0.00360434472106698,0.0056425158430989,0.0219693392522178,5325.48785083502,,3151334.95209744,0.320314682651964,0.0320314682651964,7.98595074451155,43194.4769323443,5408.8083328125,37785.6685995318,3,55,55005000 = .014|55080000 = 1.141|55080030 = .601|55080043 = .251|55080044 = .034|55550000 = 2.131,APALACHEE PKWY|S MAGNOLIA DR,47809,55080000,55005000,Y,-84.26171563,30.43681728,10,0.0495102315892256,On-System / On-System,55080000,27,LPI-00973,4,0.251,0.241,0.261,,Off Corridor,,0,0,0,0,,,Unmatched,,0
50338,112164,55080044,URBAN GENERAL,TALLAHASSEE,URBAN PRIN ART OTHER,DIVIDED,US   27,SR   20,3,LEON,30360,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00973,Potential Location,0.870000005,1,5408.8083328125,0.00171635462907951,0.000643632985904817,0.00360434472106698,0.0056425158430989,0.0219693392522178,5325.48785083502,,3151334.95209744,0.320314682651964,0.0320314682651964,7.98595074451155,43194.4769323443,5408.8083328125,37785.6685995318,3,55,55005000 = .014|55080000 = 1.141|55080030 = .601|55080043 = .251|55080044 = .034|55550000 = 2.131,APALACHEE PKWY|S MAGNOLIA DR,47809,55080000,55005000,Y,-84.26171563,30.43681728,10,0.0495102315892256,On-System / On-System,55080000,27,LPI-00973,5,0.034,0.024,0.044000000000000004,,Off Corridor,,0,0,0,0,,,Unmatched,,0
50338,112164,55550000,URBAN GENERAL,TALLAHASSEE,URBAN PRIN ART OTHER,DIVIDED,US   27,SR   20,3,LEON,30360,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00973,Potential Location,0.870000005,1,5408.8083328125,0.00171635462907951,0.000643632985904817,0.00360434472106698,0.0056425158430989,0.0219693392522178,5325.48785083502,,3151334.95209744,0.320314682651964,0.0320314682651964,7.98595074451155,43194.4769323443,5408.8083328125,37785.6685995318,3,55,55005000 = .014|55080000 = 1.141|55080030 = .601|55080043 = .251|55080044 = .034|55550000 = 2.131,APALACHEE PKWY|S MAGNOLIA DR,47809,55080000,55005000,Y,-84.26171563,30.43681728,10,0.0495102315892256,On-System / On-System,55080000,27,LPI-00973,6,2.131,2.121,2.1409999999999996,,Off Corridor,,0,0,0,0,,,Unmatched,,0
46894,99688,46140000,URBAN GENERAL,PANAMA CITY,URBAN MINOR ART,DIVIDED,,SR  390,3,BAY,15700,2,35,0,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-01225,Potential Location,0.870000005,1,5408.8083328125,0.0019129327857349,0.000713995951454819,0.00258121709659553,0.00397840332866996,0.0130909195079889,2214.52058741878,,2827495.23305105,0.205558291632827,0.0205558291632827,3.32083234985883,17961.7456857898,5408.8083328125,12552.9373529773,3,46,46140000 = 6.684|46A03179 = 0,W HWY 390,7750,46140000,46A03179,N,,,10,0.0549227676089386,On-System / Off-System,46140000,28,LPI-01225,1,6.684,6.674,6.694,W HWY 390,Off Corridor,,0,0,0,0,,,Unmatched,,0
107762,236391,87250000,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  944,6,MIAMI-DADE,25000,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00600,Potential Location,0.870000005,1,5408.8083328125,0.00197815821621029,0.000738341131608881,0.00266922907356168,0.00411405528238852,0.0135372816941539,2623.20715894944,,2734264.77644167,0.21256723003334,0.021256723003334,3.93368715708094,21276.5598738969,5408.8083328125,15867.7515410844,6,87,87250000 = 2.133|87A14974 = .125,NW 30TH PL|NW 54TH ST,10750,87250000,87A14974,N,,,10,0.0567954738466629,On-System / Off-System,87250000,29,LPI-00600,1,2.133,2.123,2.143,NW 30TH PL,On Corridor,451049-1,5,105,0.02,100,0,0.2,Verified Match,451049-1,5
99155,220056,87019000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  817,6,MIAMI-DADE,43000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00104,Potential Location,0.870000005,1,5408.8083328125,0.00248459640590352,0.000927367541632042,0.00335259177368021,0.0051673151745635,0.0170030289626857,3299.91372078738,,2176936.39094096,0.266987630931518,0.0266987630931518,4.94845715049632,26765.2562701701,5408.8083328125,21356.4479373576,6,87,87019000 = 2.594,NW 27TH AVE,20750,87019000,87A44211,N,,,10,0.0713359674846173,On-System / Off-System,87019000,30,LPI-00104,1,2.594,2.584,2.6039999999999996,NW 27TH AVE,On Corridor,438076-1,4,106,0.02,100,0,0.4,Verified Match,438076-1,4
88428,193214,86014000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  870,4,BROWARD,55000,6,45,0,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00715,Potential Location,0.870000005,1,5408.8083328125,0.00260935539967747,0.000973933430996498,0.00352093540294141,0.00542678147667986,0.0178568017442343,3465.61222794454,,2072852.2965791,0.280393875948198,0.0280393875948198,5.19693393866301,28109.2195925166,5408.8083328125,22700.4112597041,4,86,86014000 = 3.565,NW 37TH AVE|W COMMERCIAL BLVD,25250,86014000,86A39445,N,,,10,0.0749179591119598,On-System / Off-System,86014000,31,LPI-00715,1,3.565,3.555,3.5749999999999997,NW 37TH AVE,On Corridor,441944-1,1,105,0.02,100,0,0.4,Verified Match,441944-1,1
73969,156025,75003000,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  436,5,ORANGE,55000,6,45,0,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-02371,Potential Location,0.870000005,1,5408.8083328125,0.00273203605784792,0.00101972358834479,0.00368647462870647,0.00568192538056838,0.0186963516924985,3628.5503961758,,1979771.94234879,0.293576788959029,0.0293576788959029,5.44127140075895,29430.7940935194,5408.8083328125,24021.9857607069,5,75,75003000 = 4.815,SEMORAN BLVD S,30500,75003000,75A12388,N,,,10,0.0784402790434564,On-System / Off-System,75003000,32,LPI-02371,1,4.815,4.805000000000001,4.825,SEMORAN BLVD S,Off Corridor,,0,0,0,0,,,Unmatched,,0
95168,201562,86020000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,36000,6,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-01623,Potential Location,0.870000005,1,5408.8083328125,0.00297382995908387,0.00110997237693598,0.00401273938634824,0.00618479389152845,0.0203510384238916,3949.68867456798,,1818802.1531933,0.319559270746127,0.0319559270746127,5.92284126726705,32035.5132003198,5408.8083328125,26626.7048675073,4,86,86020000 = .977|86110000 = 8.083,E SUNRISE BLVD|N FEDERAL HWY|SR-838,41000,86020000,86110000,N,,,10,0.0853824938174789,On-System / On-System,86020000,33,LPI-01623,1,0.977,0.967,0.987,E SUNRISE BLVD,On Corridor,441754-1,1,106,0.02,100,12.2,37.1,Verified Match,441754-1,1
95168,201562,86110000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,36000,6,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-01623,Potential Location,0.870000005,1,5408.8083328125,0.00297382995908387,0.00110997237693598,0.00401273938634824,0.00618479389152845,0.0203510384238916,3949.68867456798,,1818802.1531933,0.319559270746127,0.0319559270746127,5.92284126726705,32035.5132003198,5408.8083328125,26626.7048675073,4,86,86020000 = .977|86110000 = 8.083,E SUNRISE BLVD|N FEDERAL HWY|SR-838,41000,86020000,86110000,N,,,10,0.0853824938174789,On-System / On-System,86020000,33,LPI-01623,2,8.083,8.073,8.093,N FEDERAL HWY,On Corridor,"447678-1, 441754-1",3,105,0.02,100,0,0.4,Verified Match,"447678-1, 441754-1",3
85998,180725,79080000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  A1A,5,VOLUSIA,10900,2,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-02650,Potential Location,0.870000005,1,5408.8083328125,0.00312240888029547,0.00131726624637465,0.00522515611061946,0.009452605008707,0.0307386517973463,5068.35105894262,,1732254.98010391,0.470459200510769,0.0470459200510769,7.60035569441066,41108.8672122673,5408.8083328125,35700.0588794548,5,79,79080000 = 9.017,OCEAN SHORE BLVD,15900,79080000,79A10151,Y,-81.05530892,29.32330654,10,0.101328176695288,On-System / Off-System,79080000,34,LPI-02650,1,9.017,9.007,9.027,OCEAN SHORE BLVD,On Corridor,442874-2,1,106,0.02,100,0.8,0.6,Verified Match,442874-2,1
62516,138408,72050000,URBAN GENERAL,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,US   17,SR    5,2,DUVAL,16300,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-01367,Potential Location,0.870000005,1,5408.8083328125,0.00318453896581843,0.00134347737620465,0.00532912692561177,0.00964069413480187,0.0313502933658422,5921.27233153601,,1698458.8321476,0.479820456990423,0.0479820456990423,8.87937227705274,48026.8227622672,5408.8083328125,42618.0144294547,2,72,72050000 = 11.8|72A04910 = .326,48TH ST W|MAIN ST N,9650,72050000,72A04910,Y,-81.6513333,30.37555715,10,0.103344417528989,On-System / Off-System,72050000,35,LPI-01367,1,11.8,11.790000000000001,11.81,48TH ST W,Off Corridor,,0,0,0,0,7.7,282.1,No Match - Low Overlap,,0
87178,179134,79180000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  A1A,5,VOLUSIA,11900,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00819,Potential Location,0.870000005,1,5408.8083328125,0.00324396656352271,0.00136854839398614,0.00542857529614504,0.00982060190128946,0.0319353302085545,6031.77089782554,,1667344.04529094,0.488774524563274,0.0488774524563274,9.04507279735134,48923.0651172096,5408.8083328125,43514.2567843971,5,79,79180000 = 2.34,S ATLANTIC AVE,6600,79180000,79A11095,Y,-80.97697394,29.16558844,10,0.105272957432509,On-System / Off-System,79180000,36,LPI-00819,1,2.34,2.33,2.3499999999999996,S ATLANTIC AVE,Off Corridor,,0,0,0,0,,,Unmatched,,0
103245,233087,87190000,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  909,6,MIAMI-DADE,23500,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00147,Potential Location,0.870000005,1,5408.8083328125,0.003846394247365,0.00141385724617754,0.00572743910532295,0.00916636145068398,0.0311593060924669,5905.17495923237,,1406202.27282158,0.478516033193878,0.0478516033193878,8.85523311348057,47896.2586531909,5408.8083328125,42487.4503203784,6,87,87190000 = 1.207|87A11732 = 1.626,NE 9TH AVE|W DIXIE HWY,9250,87190000,87A11732,N,,,10,0.108758253888975,On-System / Off-System,87190000,37,LPI-00147,1,1.207,1.197,1.217,NE 9TH AVE,On Corridor,440179-1,1,106,0.02,100,0.1,0.5,Verified Match,440179-1,1
56833,127617,70011000,URBAN GENERAL,PALM BAY-MELBOURNE,URBAN MINOR ART,DIVIDED,,SR  501,5,BREVARD,16900,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00677,Potential Location,0.870000005,1,5408.8083328125,0.0038920652238485,0.00143064497954248,0.00579544506619632,0.00927520018413941,0.0315292827106375,5975.29130439871,,1389701.35949167,0.484197794629006,0.0484197794629006,8.96037759874978,48464.9650212643,5408.8083328125,43056.1566884518,5,70,70011000 = 1.984,CLEARLAKE RD|CLEARLAKE VILLAGE CONDOMINIUMS,11500,70011000,70A06940,N,,,10,0.110049618043638,On-System / Off-System,70011000,38,LPI-00677,1,1.984,1.974,1.994,CLEARLAKE RD,On Corridor,447085-1,1,106,0.02,100,0,1.2,Verified Match,447085-1,1
94957,202468,86030000,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  A1A,4,BROWARD,26500,6,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-01455,Potential Location,0.870000005,1,5408.8083328125,0.00345085829535488,0.00145583084335284,0.00577479567863294,0.0104469342925783,0.0339720823279429,6426.4445114865,,1567380.59632676,0.519947289720424,0.0519947289720424,9.63691416984844,52124.2216644751,5408.8083328125,46715.4133316626,4,86,86030000 = 2.114,S OCEAN DR,11250,86030000,86A34329,Y,-80.11811946,26.00571673,10,0.111986992257411,On-System / Off-System,86030000,39,LPI-01455,1,2.114,2.104,2.1239999999999997,S OCEAN DR,On Corridor,"446996-1, 448577-1, 453431-2",5,106,0.02,100,0,0.4,Verified Match,"446996-1, 448577-1, 453431-2",5
66388,140877,72080101,URBAN GENERAL,JACKSONVILLE,URBAN PRIN ART OTHER,1WAY,US   17,SR  139,2,DUVAL,27000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-02153,Potential Location,0.870000005,1,5408.8083328125,0.00345960680609575,0.00145952162132164,0.00578943576457585,0.0104734190418914,0.0340582073153223,8292.96833200301,,1563417.06903869,0.521265444237208,0.0521265444237208,12.4359004245566,67263.4018423681,5408.8083328125,61854.5935095556,2,72,72080101 = .858|72A01318 = 0|72A01319 = 0|72A02206 = .586,N HOGAN ST|UNION ST W,13250,72080101,72A02206,Y,-81.65889883,30.33282883,10,0.11227089826593,On-System / Off-System,72080101,40,LPI-02153,1,0.858,0.848,0.868,N HOGAN ST,On Corridor,"209509-2, 441298-4, 441298-3",7,105,0.02,100,0.1,282.3,Verified Match,"209509-2, 441298-4, 441298-3",7
64943,138770,72100000,URBAN GENERAL,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,USA  90,SR  A1A,2,DUVAL,23500,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-02146,Potential Location,0.870000005,1,5408.8083328125,0.00349730739164265,0.00147542655584924,0.00585252533820199,0.0105875516739182,0.034429351907882,6502.82810645023,,1546563.60654419,0.526945862150157,0.0526945862150157,9.75145684540322,52743.7610424784,5408.8083328125,47334.9527096659,2,72,72100000 = 15.528|72A07506 = 0,3RD ST|ATLANTIC BLVD,25750,72100000,72A07506,Y,-81.39823276,30.32455,10,0.113494354815109,On-System / Off-System,72100000,41,LPI-02146,1,15.528,15.518,15.538,3RD ST,On Corridor,430911-2,1,106,0.02,100,28.2,16.6,Verified Match,430911-2,1
45295,97275,46020000,URBAN GENERAL,PANAMA CITY,URBAN MINOR ART,DIVIDED,USB  98,SR   30,3,BAY,20200,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00569,Potential Location,0.870000005,1,5408.8083328125,0.00350252406422538,0.00147762733959508,0.00586125511372717,0.0106033443350573,0.0344807076041438,6512.52789011072,,1544260.14886173,0.527731867989459,0.0527731867989459,9.7660023662484,52822.4349768309,5408.8083328125,47413.6266440184,3,46,46020000 = 7.278|46560010 = .597,E 4TH ST|US-98-BR,19050,46020000,46560010,Y,-85.64583376,30.15608672,10,0.113663645878993,On-System / On-System,46020000,42,LPI-00569,1,7.278,7.268,7.287999999999999,E 4TH ST,On Corridor,454640-1,2,105,0.02,100,2.4,1.3,Verified Match,454640-1,2
45295,97275,46560010,URBAN GENERAL,PANAMA CITY,URBAN MINOR ART,DIVIDED,USB  98,SR   30,3,BAY,20200,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00569,Potential Location,0.870000005,1,5408.8083328125,0.00350252406422538,0.00147762733959508,0.00586125511372717,0.0106033443350573,0.0344807076041438,6512.52789011072,,1544260.14886173,0.527731867989459,0.0527731867989459,9.7660023662484,52822.4349768309,5408.8083328125,47413.6266440184,3,46,46020000 = 7.278|46560010 = .597,E 4TH ST|US-98-BR,19050,46020000,46560010,Y,-85.64583376,30.15608672,10,0.113663645878993,On-System / On-System,46020000,42,LPI-00569,2,0.597,0.587,0.607,US-98-BR,Off Corridor,,0,0,0,0,83.9,24.6,No Match - Angle Mismatch,,0
79058,183974,79270000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  483,5,VOLUSIA,28500,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-00835,Potential Location,0.870000005,1,5408.8083328125,0.00352325093264851,0.00148637148721109,0.00589594023260399,0.0106660916906351,0.0346847539080499,6551.06704250627,,1535175.44909768,0.53085482411765,0.053085482411765,9.82379458761603,53135.0220253359,5408.8083328125,47726.2136925234,5,79,79270000 = 1.925,S CLYDE MORRIS BLVD,16500,79270000,79A05680,Y,-81.05261537,29.19419366,10,0.114336272644556,On-System / Off-System,79270000,43,LPI-00835,1,1.925,1.915,1.935,S CLYDE MORRIS BLVD,On Corridor,"448773-2, 448773-3, 452641-1, 448773-1",6,106,0.02,100,0.4,0.6,Verified Match,"448773-2, 448773-3, 452641-1, 448773-1",6
83713,172181,76030000,SUBURBAN COMMERCIAL,PALATKA,URBAN MINOR ART,DIVIDED,,SR  100,2,PUTNAM,17700,3,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-01301,Potential Location,0.870000005,1,5408.8083328125,0.00353340392320495,0.00149065478010209,0.00591293062773829,0.01069682828314,0.0347847053408638,5735.48571068411,,1530764.22915908,0.532384594241646,0.0532384594241646,8.60077192255565,46519.9268433388,5408.8083328125,41111.1185105263,2,76,76030000 = .075|76110000 = 21.32|76110001 = .029,REID ST|US-17,23950,76110000,76110001,Y,-81.65572374,29.65468443,10,0.114665756725767,On-System / On-System,76110000,44,LPI-01301,1,0.075,0.065,0.08499999999999999,REID ST,Off Corridor,,0,0,0,0,,,Unmatched,,0
83713,172181,76110000,SUBURBAN COMMERCIAL,PALATKA,URBAN MINOR ART,DIVIDED,,SR  100,2,PUTNAM,17700,3,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-01301,Potential Location,0.870000005,1,5408.8083328125,0.00353340392320495,0.00149065478010209,0.00591293062773829,0.01069682828314,0.0347847053408638,5735.48571068411,,1530764.22915908,0.532384594241646,0.0532384594241646,8.60077192255565,46519.9268433388,5408.8083328125,41111.1185105263,2,76,76030000 = .075|76110000 = 21.32|76110001 = .029,REID ST|US-17,23950,76110000,76110001,Y,-81.65572374,29.65468443,10,0.114665756725767,On-System / On-System,76110000,44,LPI-01301,2,21.32,21.31,21.330000000000002,US-17,Off Corridor,,0,0,0,0,,,Unmatched,,0
83713,172181,76110001,SUBURBAN COMMERCIAL,PALATKA,URBAN MINOR ART,DIVIDED,,SR  100,2,PUTNAM,17700,3,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-01301,Potential Location,0.870000005,1,5408.8083328125,0.00353340392320495,0.00149065478010209,0.00591293062773829,0.01069682828314,0.0347847053408638,5735.48571068411,,1530764.22915908,0.532384594241646,0.0532384594241646,8.60077192255565,46519.9268433388,5408.8083328125,41111.1185105263,2,76,76030000 = .075|76110000 = 21.32|76110001 = .029,REID ST|US-17,23950,76110000,76110001,Y,-81.65572374,29.65468443,10,0.114665756725767,On-System / On-System,76110000,44,LPI-01301,3,0.029,0.019000000000000003,0.039,,Off Corridor,,0,0,0,0,,,Unmatched,,0
82067,147166,72291000,URBAN GENERAL,JACKSONVILLE,URBAN MINOR ART,DIVIDED,,SR  111,2,DUVAL,23500,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),,LPI-01290,Potential Location,0.870000005,1,5408.8083328125,0.00354920917732831,0.00149732262168538,0.00593937973268535,0.0107446762204275,0.0349403006589954,6599.33331829927,,1523947.4662026,0.534766001515264,0.0534766001515264,9.89617332772403,53526.5047579505,5408.8083328125,48117.696425138,2,72,72291000 = 3.334|72A02393 = 0,DIGNAN ST|EDGEWOOD AVE S,24750,72291000,72A02393,Y,-81.73053372,30.32438407,10,0.115178667636517,On-System / Off-System,72291000,45,LPI-01290,1,3.334,3.3240000000000003,3.344,DIGNAN ST,Off Corridor,,0,0,0,0,,,Unmatched,,0
